instance,method,seed,n_vehicles,E_cost,E_fuel,E_emission,E_recourse,CVaR_cost,worst_cost,P_late,E_late_min,P_overload,E_overload_m3,missed_nodes,infeas_speed_arcs,tau_mean,tau_std,secs
solomon_rc201,RO-Eco,3,18,468.622072736602,458.1610682458544,1081.2601210602163,10.461004490747548,479.6659993448068,481.9851021098327,1.0,53.72008981495098,0.0,0.0,0.0,15.55,,,4.9
solomon_rc201,S-HGLS,3,17,469.47255839221344,460.4387033417066,1086.6353398864271,9.033855050506885,482.2646494587151,486.2279492361815,1.0,26.67710101013772,0.0,0.0,0.0,15.4,,,4.5
solomon_rc201,LA-SHGLS,3,18,480.96866847401606,464.7532926229866,1096.8177705902483,16.21537585102938,493.1384503029776,494.8360054843792,1.0,180.8075170205876,0.0,0.0,0.0,14.35,,,4.3
solomon_rc201,DF-det,3,17,462.88815659483305,452.7255107761664,1068.4322054317524,10.162645818666634,473.8590255925077,476.2776005654229,1.0,69.25291637333271,0.0,0.0,0.0,13.4,0.7361203159826943,0.2090845146365092,435.2
solomon_rc201,DF-CC,3,17,469.47255839221344,460.4387033417066,1086.6353398864271,9.033855050506885,482.2646494587151,486.2279492361815,1.0,26.67710101013772,0.0,0.0,0.0,15.4,0.6975000000000001,1.1102230246251563e-16,419.7
nyc_manhattan,DF-CC*,1,7,42.61450323566076,34.192592094982764,80.69451734415931,8.421911140677995,46.972469953705826,47.76749672210957,0.0,0.0,0.15,0.07345557033899822,0.0,16.55,0.8667723572531574,0.07409695673446597,144.7
nyc_manhattan,DF-CC*,2,8,45.97151601430732,35.91808017324839,84.76666920886619,10.053435841058928,50.38871562747884,51.12730607686275,0.0,0.0,0.15,0.18921792052946423,0.0,19.35,0.8376773617999017,0.16415824760678666,140.5
nyc_manhattan,DF-CC*,3,8,45.27105157847032,34.37105157847032,81.11568172518996,10.9,48.40041642652473,48.508799041928185,0.0,0.0,0.0,0.0,0.0,21.8,0.8765168610460344,0.09857299225389096,132.2
nyc_queens,DF-CC*,1,4,44.73617647777916,40.362295169815845,95.25501660076537,4.373881307963323,49.647090626839486,49.985393992883154,0.0,0.0,0.1,0.036940653981661686,0.0,8.6,0.6550408378208132,0.15682068958836423,81.3
nyc_queens,DF-CC*,2,4,43.36718773322544,40.6339627934167,95.89615219246343,2.733224939808744,48.68402948399546,50.31504790936692,0.0,0.0,0.1,0.04161246990437206,0.0,5.3,0.750073511255982,0.24989629905842112,80.7
nyc_queens,DF-CC*,3,4,41.02836213656808,37.74472648651231,89.07755450816907,3.283635650055767,44.58084771604067,44.93699410352204,0.0,0.0,0.1,0.016817825027883426,0.0,6.5,0.7495168382666804,0.1077854344103805,75.3
nyc_brooklyn,DF-CC*,1,5,30.801483011959476,28.426241928706087,67.08593095174638,2.3752410832533917,40.078863826542204,46.53344994875719,0.0,0.0,0.3,0.6376205416266958,0.0,2.2,0.6073424109734333,0.14476435437878424,81.9
nyc_brooklyn,DF-CC*,2,5,29.432779368934,27.446933486390787,64.77476302788226,1.9858458825432117,32.344588769669926,33.6353955571024,0.0,0.0,0.45,0.28042294127160583,0.0,2.85,0.5824423081319573,0.1563817222302548,80.8
nyc_brooklyn,DF-CC*,3,7,31.6365102284927,27.48137055385258,64.85603450709209,4.155139674640121,44.67676480538373,47.88216405519714,0.0,0.0,0.45,1.1525698373200606,0.0,3.7,0.6546653322195142,0.14943440258937324,78.6
dublin_real,DF-CC*,1,13,91.95643785094981,81.03170024861367,191.23481258672828,10.924737602336137,100.42141782014411,102.2816066566154,0.0,0.0,0.75,1.4498688011680687,0.0,16.05,0.6752747692154079,0.12948039443386603,211.9
dublin_real,DF-CC*,2,12,88.40962768564705,78.85449583562516,186.09661017207537,9.555131850021912,96.68072962252563,97.66405615666551,0.0,0.0,0.7,1.8400659250109548,0.0,11.75,0.5333847441520976,0.05782391615149074,207.0
dublin_real,DF-CC*,3,13,96.07401883923852,84.58705553396904,199.62545106016685,11.486963305269503,112.8018233775014,114.22128768053915,0.0,0.0,0.9,2.843481652634752,0.0,11.6,0.701481428193171,0.2380262812756919,202.0
peshawar_real,DF-CC*,1,19,91.06461554252328,80.36376052763907,189.65847484522817,10.700855014884205,100.94935207851304,101.45703882473549,0.05,0.1935995263493055,0.7,2.04558751928337,0.0,13.2,0.7428606327380426,0.1568663831658019,239.9
peshawar_real,DF-CC*,2,21,90.7285737853004,82.4989179968878,194.69744647265523,8.229655788412586,96.88337491051217,98.77241863392719,0.0,0.0,0.35,0.564827894206293,0.0,14.2,0.8160827819373182,0.10385287461700694,237.3
peshawar_real,DF-CC*,3,18,90.98427531480941,81.56619709309027,192.496225139693,9.41807822171915,100.63094379419395,102.11247533245296,0.5,1.6463907975809433,0.7,1.9553793409200508,0.0,10.85,0.7994669090144267,0.10775348155467922,237.4
solomon_c101,DF-CC*,1,26,524.0866768934684,501.0698333174315,1182.5248066291383,23.016843576036898,584.4969508346011,625.0018910970077,1.0,60.65271679360329,0.1,2.979603868178367,0.0,28.05,0.8582413482315552,0.08053994267904954,317.7
solomon_c101,DF-CC*,2,25,509.2770853363102,486.5682250961469,1148.3010112269062,22.708860240163396,549.392737066298,577.1751424457866,1.0,158.95017337610858,0.05,1.543175785678983,0.0,23.35,0.6301438826937106,0.14926159105953332,325.5
solomon_c101,DF-CC*,3,28,525.4556240015212,485.61963275853384,1146.0623333101398,39.835991242987305,535.9629063229206,536.6214095244243,1.0,520.7198248597463,0.0,0.0,0.0,27.6,0.8651926632243468,0.15668878461335772,319.6
solomon_c201,DF-CC*,1,13,327.65713876116104,313.9943547356492,741.0266771761321,13.662784025511849,335.18744823859686,336.325341421039,1.0,34.75568051023701,0.0,0.0,0.0,23.85,0.6975000000000001,1.1102230246251565e-16,296.0
solomon_c201,DF-CC*,2,10,305.91174023432205,294.21174023432206,694.339706953,11.7,312.1067962358301,312.7103959922073,0.0,0.0,0.0,0.0,0.0,23.4,0.6975000000000001,1.1102230246251565e-16,2436.6
solomon_c201,DF-CC*,3,13,319.73159392390505,306.8191769354394,724.0932575676368,12.91241698846564,327.9691416690034,329.0030565317968,1.0,35.74833976931275,0.0,0.0,0.0,22.25,0.6975000000000001,1.1102230246251565e-16,324.8
solomon_r102,DF-CC*,1,30,541.5238460306452,459.68871282071734,1084.8653622568927,81.83513320992792,557.0451594295763,557.8712353075075,1.0,1321.2026641985585,0.0,0.0,0.0,31.55,0.653486672598432,0.14814309718091956,491.0
solomon_r102,DF-CC*,2,32,552.2520635067486,489.1907128888839,1154.4900824177662,63.061350617864626,567.2657879999853,569.0876328718351,1.0,988.2270123572926,0.0,0.0,0.0,27.3,0.6799438659470181,0.2173999817126212,522.0
solomon_r102,DF-CC*,3,35,563.6027441600944,510.0912056167749,1203.8152452555887,53.511538543319446,582.0863182710154,582.8623950995719,1.0,736.7307708663889,0.0,0.0,0.0,33.35,0.6975000000000001,1.1102230246251565e-16,529.8
solomon_r202,DF-CC*,1,16,371.12384987489554,354.54591291128,836.7283544706208,16.577936963615493,380.736005719667,383.8149933297498,1.0,115.05873927230982,0.0,0.0,0.0,21.65,0.6975000000000001,1.1102230246251565e-16,408.3
solomon_r202,DF-CC*,2,17,380.5264234726769,368.5493299254598,869.7764186240853,11.97709354721707,387.81577688825445,388.7013598741795,1.0,49.541870944341426,0.0,0.0,0.0,19.0,0.6975000000000001,1.1102230246251565e-16,361.9
solomon_r202,DF-CC*,3,17,376.29741983529937,365.9273178915543,863.588470224068,10.370101943745125,383.1224216727997,383.8171732697692,1.0,22.9020388749025,0.0,0.0,0.0,18.45,0.6975000000000001,1.1102230246251565e-16,334.2
solomon_rc101,DF-CC*,1,26,661.415398759577,585.9854855896755,1382.925745991634,75.42991316990154,675.6897042667082,680.9848321052812,1.0,1219.598263398031,0.0,0.0,0.0,28.9,0.6975000000000001,1.1102230246251565e-16,396.3
solomon_rc101,DF-CC*,2,29,678.1159214065324,612.8616815579311,1446.353568476717,65.25423984860126,699.7795671265595,705.0504044682866,1.0,1051.0847969720253,0.0,0.0,0.0,25.4,0.6975000000000001,1.1102230246251565e-16,508.4
solomon_rc101,DF-CC*,3,33,700.7950386207934,659.0000652659398,1555.2401540276182,41.794973354853504,709.1908699784228,709.5069130541114,1.0,540.89946709707,0.0,0.0,0.0,29.5,0.6975000000000001,1.1102230246251565e-16,467.1
solomon_rc201,DF-CC*,1,18,480.43819001193395,466.1419690997297,1100.095047075362,14.296220912204214,489.5988239457099,489.8913321342711,1.0,56.924418244084265,0.0,0.0,0.0,22.9,0.6975000000000001,1.1102230246251565e-16,499.3
solomon_rc201,DF-CC*,2,18,470.55167702540064,449.9995474357408,1061.9989319483482,20.55212958965983,479.99861687286165,480.0123787689591,1.0,140.54259179319646,0.0,0.0,0.0,27.05,0.6975000000000001,1.1102230246251565e-16,496.0
solomon_rc201,DF-CC*,3,17,469.47255839221344,460.4387033417066,1086.6353398864273,9.033855050506885,482.2646494587151,486.2279492361815,1.0,26.677101010137722,0.0,0.0,0.0,15.4,0.6975000000000001,1.1102230246251565e-16,474.0
