family,rep,method,kind,mag,E_cost,E_fuel,E_emission,E_recourse,CVaR_cost,P_trigger,E_returns,E_return_km,P_late,E_late_min,P_defer,n_veh
nyc_brooklyn,2,DET,congestion,0.2,33.67772,25.91272,61.15403,7.765,72.07779,0.615,0.865,9.91207,0.0,0.0,0.03,5.0
nyc_brooklyn,2,DET,feas_drop,0.2,30.69507,25.93007,61.19497,4.765,42.37405,0.615,0.865,9.91207,0.0,0.0,0.005,5.0
nyc_brooklyn,2,SAA,demand_mean,0.1,30.86498,27.60498,65.14776,3.26,39.71142,0.385,0.47,4.49102,0.0,0.0,0.0,6.0
nyc_brooklyn,2,SAA,demand_mean,0.2,33.25678,29.21678,68.9516,4.04,42.0785,0.64,0.86,8.18392,0.0,0.0,0.0,6.0
nyc_brooklyn,2,SAA,demand_mean,0.3,36.34596,31.10596,73.41006,5.24,47.9264,0.845,1.335,13.27096,0.0,0.0,0.005,6.0
nyc_brooklyn,2,SAA,demand_var,0.25,29.28676,26.40676,62.31996,2.88,37.1664,0.25,0.28,2.76583,0.0,0.0,0.0,6.0
nyc_brooklyn,2,SAA,demand_var,0.5,29.35439,26.44439,62.40875,2.91,37.67273,0.26,0.295,2.94196,0.0,0.0,0.0,6.0
nyc_brooklyn,2,SAA,congestion,0.1,29.10018,26.31018,62.09203,2.79,36.76784,0.21,0.235,2.30699,0.0,0.0,0.0,6.0
nyc_brooklyn,2,SAA,congestion,0.2,29.34962,26.30962,62.0907,3.04,39.26221,0.21,0.235,2.30699,0.0,0.0,0.005,6.0
nyc_brooklyn,2,SAA,feas_drop,0.2,29.10018,26.31018,62.09203,2.79,36.76784,0.21,0.235,2.30699,0.0,0.0,0.0,6.0
nyc_brooklyn,2,Q90C,demand_mean,0.1,31.47833,28.82833,68.03486,2.65,36.60639,0.02,0.02,0.27591,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,demand_mean,0.2,32.38801,29.65801,69.99291,2.73,38.16076,0.06,0.06,0.7979,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,demand_mean,0.3,33.46089,30.55089,72.10011,2.91,40.96943,0.12,0.15,1.63426,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,demand_var,0.25,30.71538,28.08538,66.2815,2.63,35.8304,0.01,0.01,0.17669,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,demand_var,0.5,30.72774,28.08774,66.28707,2.64,35.90691,0.015,0.015,0.18757,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,congestion,0.1,30.6871,28.0671,66.23835,2.62,35.61722,0.005,0.005,0.08835,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,congestion,0.2,30.6871,28.0671,66.23835,2.62,35.61722,0.005,0.005,0.08835,0.0,0.0,0.0,7.0
nyc_brooklyn,2,Q90C,feas_drop,0.2,30.6871,28.0671,66.23835,2.62,35.61722,0.005,0.005,0.08835,0.0,0.0,0.0,7.0
nyc_brooklyn,2,RO,demand_mean,0.1,32.45133,29.74133,70.18953,2.71,37.90846,0.01,0.01,0.17669,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,demand_mean,0.2,33.28058,30.52058,72.02856,2.76,39.15311,0.035,0.035,0.44696,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,demand_mean,0.3,34.20924,31.34924,73.98422,2.86,40.67546,0.085,0.085,0.95464,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,demand_var,0.25,31.70079,29.00079,68.44187,2.7,37.0199,0.005,0.005,0.08835,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,demand_var,0.5,31.72899,29.01899,68.48481,2.71,37.27511,0.01,0.01,0.17669,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,congestion,0.1,31.67253,28.98253,68.39878,2.69,36.66027,0.0,0.0,0.0,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,congestion,0.2,31.67253,28.98253,68.39878,2.69,36.66027,0.0,0.0,0.0,0.0,0.0,0.0,8.0
nyc_brooklyn,2,RO,feas_drop,0.2,31.67253,28.98253,68.39878,2.69,36.66027,0.0,0.0,0.0,0.0,0.0,0.0,8.0
nyc_brooklyn,2,DFR,demand_mean,0.1,30.86498,27.60498,65.14776,3.26,39.71142,0.385,0.47,4.49102,0.0,0.0,0.0,6.0
nyc_brooklyn,2,DFR,demand_mean,0.2,33.25678,29.21678,68.9516,4.04,42.0785,0.64,0.86,8.18392,0.0,0.0,0.0,6.0
nyc_brooklyn,2,DFR,demand_mean,0.3,36.34596,31.10596,73.41006,5.24,47.9264,0.845,1.335,13.27096,0.0,0.0,0.005,6.0
nyc_brooklyn,2,DFR,demand_var,0.25,29.28676,26.40676,62.31996,2.88,37.1664,0.25,0.28,2.76583,0.0,0.0,0.0,6.0
nyc_brooklyn,2,DFR,demand_var,0.5,29.35439,26.44439,62.40875,2.91,37.67273,0.26,0.295,2.94196,0.0,0.0,0.0,6.0
nyc_brooklyn,2,DFR,congestion,0.1,29.10018,26.31018,62.09203,2.79,36.76784,0.21,0.235,2.30699,0.0,0.0,0.0,6.0
nyc_brooklyn,2,DFR,congestion,0.2,29.34962,26.30962,62.0907,3.04,39.26221,0.21,0.235,2.30699,0.0,0.0,0.005,6.0
nyc_brooklyn,2,DFR,feas_drop,0.2,29.10018,26.31018,62.09203,2.79,36.76784,0.21,0.235,2.30699,0.0,0.0,0.0,6.0
dublin_real,1,DET,demand_mean,0.1,109.61373,86.57123,204.30811,23.0425,139.26807,1.0,5.83,84.72188,0.0,0.0,0.0,11.0
dublin_real,1,DET,demand_mean,0.2,119.76839,93.74589,221.24031,26.0225,148.74947,1.0,7.32,107.69148,0.0,0.0,0.0,11.0
dublin_real,1,DET,demand_mean,0.3,128.52765,100.41515,236.97975,28.1125,157.63235,1.0,8.365,128.35884,0.0,0.0,0.0,11.0
dublin_real,1,DET,demand_var,0.25,98.74216,79.21966,186.9584,19.5225,130.1379,0.96,4.07,61.25301,0.0,0.0,0.0,11.0
dublin_real,1,DET,demand_var,0.5,98.90859,79.29609,187.13876,19.6125,131.35668,0.955,4.115,61.77283,0.0,0.0,0.0,11.0
dublin_real,1,DET,congestion,0.1,98.38276,79.02026,186.48782,19.3625,128.61731,0.97,3.99,60.1389,0.0,0.0,0.0,11.0
dublin_real,1,DET,congestion,0.2,98.38276,79.02026,186.48782,19.3625,128.61731,0.97,3.99,60.1389,0.0,0.0,0.0,11.0
dublin_real,1,DET,feas_drop,0.2,98.38276,79.02026,186.48782,19.3625,128.61731,0.97,3.99,60.1389,0.0,0.0,0.0,11.0
dublin_real,1,SAA,demand_mean,0.1,98.39695,83.22695,196.4156,15.17,137.59638,0.865,3.425,50.57635,0.0,0.0,0.0,13.0
dublin_real,1,SAA,demand_mean,0.2,112.826,93.086,219.68295,19.74,151.96441,0.975,5.71,85.53408,0.0,0.0,0.0,13.0
dublin_real,1,SAA,demand_mean,0.3,126.75791,102.56791,242.06026,24.19,163.14078,0.995,7.935,118.9171,0.0,0.0,0.0,13.0
dublin_real,1,SAA,demand_var,0.25,87.77038,75.76038,178.79449,12.01,120.07646,0.68,1.845,27.29299,0.0,0.0,0.0,13.0
dublin_real,1,SAA,demand_var,0.5,88.81588,76.38588,180.27069,12.43,122.83643,0.71,2.055,30.30788,0.0,0.0,0.0,13.0
dublin_real,1,SAA,congestion,0.1,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,1,SAA,congestion,0.2,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,1,SAA,feas_drop,0.2,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,1,Q90C,demand_mean,0.1,94.14725,85.60975,202.03901,8.5375,114.75757,0.22,0.275,3.95535,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,demand_mean,0.2,98.60117,89.15367,210.40267,9.4475,122.95044,0.415,0.73,9.06283,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,demand_mean,0.3,104.50101,93.63351,220.97508,10.8675,135.98917,0.615,1.44,18.61732,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,demand_var,0.25,91.10715,82.81965,195.45437,8.2875,111.70814,0.125,0.15,2.48416,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,demand_var,0.5,91.51171,83.04421,195.98435,8.4675,112.19971,0.185,0.24,3.61868,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,congestion,0.1,90.77868,82.59118,194.91518,8.1875,110.72746,0.09,0.1,1.36302,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,congestion,0.2,90.77868,82.59118,194.91518,8.1875,110.72746,0.09,0.1,1.36302,0.0,0.0,0.0,17.0
dublin_real,1,Q90C,feas_drop,0.2,90.77868,82.59118,194.91518,8.1875,110.72746,0.09,0.1,1.36302,0.0,0.0,0.0,17.0
dublin_real,1,RO,demand_mean,0.1,110.50372,100.33122,236.78167,10.1725,131.47909,0.04,0.045,0.78151,0.0,0.0,0.0,24.0
dublin_real,1,RO,demand_mean,0.2,113.16922,102.85672,242.74185,10.3125,134.1328,0.095,0.115,1.73071,0.0,0.0,0.0,24.0
dublin_real,1,RO,demand_mean,0.3,116.22575,105.59325,249.20006,10.6325,137.92875,0.205,0.275,3.67816,0.0,0.0,0.0,24.0
dublin_real,1,RO,demand_var,0.25,108.14954,97.98704,231.24942,10.1625,129.15789,0.035,0.04,0.71435,0.0,0.0,0.0,24.0
dublin_real,1,RO,demand_var,0.5,108.2263,98.0338,231.35976,10.1925,129.22318,0.045,0.055,0.94847,0.0,0.0,0.0,24.0
dublin_real,1,RO,congestion,0.1,108.07824,97.94574,231.15194,10.1325,128.96994,0.02,0.025,0.50479,0.0,0.0,0.0,24.0
dublin_real,1,RO,congestion,0.2,108.07824,97.94574,231.15194,10.1325,128.96994,0.02,0.025,0.50479,0.0,0.0,0.0,24.0
dublin_real,1,RO,feas_drop,0.2,108.07824,97.94574,231.15194,10.1325,128.96994,0.02,0.025,0.50479,0.0,0.0,0.0,24.0
dublin_real,1,DFR,demand_mean,0.1,98.39695,83.22695,196.4156,15.17,137.59638,0.865,3.425,50.57635,0.0,0.0,0.0,13.0
dublin_real,1,DFR,demand_mean,0.2,112.826,93.086,219.68295,19.74,151.96441,0.975,5.71,85.53408,0.0,0.0,0.0,13.0
dublin_real,1,DFR,demand_mean,0.3,126.75791,102.56791,242.06026,24.19,163.14078,0.995,7.935,118.9171,0.0,0.0,0.0,13.0
dublin_real,1,DFR,demand_var,0.25,87.77038,75.76038,178.79449,12.01,120.07646,0.68,1.845,27.29299,0.0,0.0,0.0,13.0
dublin_real,1,DFR,demand_var,0.5,88.81588,76.38588,180.27069,12.43,122.83643,0.71,2.055,30.30788,0.0,0.0,0.0,13.0
dublin_real,1,DFR,congestion,0.1,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,1,DFR,congestion,0.2,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,1,DFR,feas_drop,0.2,86.60427,75.04427,177.10447,11.56,117.21113,0.655,1.62,23.84652,0.0,0.0,0.0,13.0
dublin_real,2,DET,demand_mean,0.1,106.3184,87.2984,206.02421,19.02,139.37652,0.975,5.565,85.39931,0.0,0.0,0.0,11.0
dublin_real,2,DET,demand_mean,0.2,118.44336,96.00336,226.56793,22.44,149.16427,0.995,7.275,115.14151,0.0,0.0,0.0,11.0
dublin_real,2,DET,demand_mean,0.3,128.98711,103.61711,244.53637,25.37,158.88932,1.0,8.74,139.87622,0.0,0.0,0.0,11.0
dublin_real,2,DET,demand_var,0.25,92.4325,77.5925,183.11829,14.84,128.19076,0.87,3.475,51.10352,0.0,0.0,0.0,11.0
dublin_real,2,DET,demand_var,0.5,92.79894,77.83894,183.6999,14.96,129.73496,0.875,3.535,52.35946,0.0,0.0,0.0,11.0
dublin_real,2,DET,congestion,0.1,91.8627,77.2027,182.19838,14.66,125.9308,0.87,3.385,49.14819,0.0,0.0,0.0,11.0
dublin_real,2,DET,congestion,0.2,91.8627,77.2027,182.19838,14.66,125.9308,0.87,3.385,49.14819,0.0,0.0,0.0,11.0
dublin_real,2,DET,feas_drop,0.2,91.8627,77.2027,182.19838,14.66,125.9308,0.87,3.385,49.14819,0.0,0.0,0.0,11.0
dublin_real,2,SAA,demand_mean,0.1,99.9395,86.3845,203.86743,13.555,133.6116,0.765,2.48,34.22657,0.0,0.0,0.0,13.0
dublin_real,2,SAA,demand_mean,0.2,111.61613,94.50113,223.02266,17.115,149.01018,0.94,4.26,60.5888,0.0,0.0,0.0,13.0
dublin_real,2,SAA,demand_mean,0.3,125.22304,103.91804,245.24657,21.305,163.01713,0.995,6.355,93.34767,0.0,0.0,0.0,13.0
dublin_real,2,SAA,demand_var,0.25,91.84145,80.55645,190.11323,11.285,120.99451,0.595,1.345,18.96827,0.0,0.0,0.0,13.0
dublin_real,2,SAA,demand_var,0.5,92.81908,81.13408,191.47643,11.685,122.75807,0.645,1.545,21.80259,0.0,0.0,0.0,13.0
dublin_real,2,SAA,congestion,0.1,90.79863,79.95363,188.69057,10.845,118.50399,0.52,1.125,15.96487,0.0,0.0,0.0,13.0
dublin_real,2,SAA,congestion,0.2,90.79863,79.95363,188.69057,10.845,118.50399,0.52,1.125,15.96487,0.0,0.0,0.0,13.0
dublin_real,2,SAA,feas_drop,0.2,90.79863,79.95363,188.69057,10.845,118.50399,0.52,1.125,15.96487,0.0,0.0,0.0,13.0
dublin_real,2,Q90C,demand_mean,0.1,96.22822,88.41822,208.667,7.81,116.27347,0.165,0.215,3.13485,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,demand_mean,0.2,99.75792,91.54792,216.05309,8.21,123.1352,0.265,0.415,6.30227,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,demand_mean,0.3,105.25912,95.83912,226.18032,9.42,136.07909,0.48,1.02,14.98587,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,demand_var,0.25,93.37781,85.72781,202.31764,7.65,113.48874,0.095,0.135,2.0428,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,demand_var,0.5,93.64239,85.88239,202.68244,7.76,114.30902,0.14,0.19,2.77457,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,congestion,0.1,93.13293,85.58293,201.97572,7.55,112.01218,0.07,0.085,1.34815,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,congestion,0.2,93.13293,85.58293,201.97572,7.55,112.01218,0.07,0.085,1.34815,0.0,0.0,0.0,18.0
dublin_real,2,Q90C,feas_drop,0.2,93.13293,85.58293,201.97572,7.55,112.01218,0.07,0.085,1.34815,0.0,0.0,0.0,18.0
dublin_real,2,RO,demand_mean,0.1,105.12697,97.31197,229.65625,7.815,124.95472,0.05,0.055,0.7713,0.0,0.0,0.0,23.0
dublin_real,2,RO,demand_mean,0.2,107.84096,99.85596,235.66008,7.985,128.57012,0.115,0.14,1.96195,0.0,0.0,0.0,23.0
dublin_real,2,RO,demand_mean,0.3,110.86383,102.56883,242.06244,8.295,133.6677,0.205,0.295,3.93319,0.0,0.0,0.0,23.0
dublin_real,2,RO,demand_var,0.25,102.69079,94.93579,224.04847,7.755,122.67671,0.025,0.025,0.41521,0.0,0.0,0.0,23.0
dublin_real,2,RO,demand_var,0.5,102.84122,95.02622,224.26188,7.815,122.81309,0.045,0.055,0.84167,0.0,0.0,0.0,23.0
dublin_real,2,RO,congestion,0.1,102.61423,94.88923,223.93858,7.725,121.76759,0.01,0.01,0.18503,0.0,0.0,0.0,23.0
dublin_real,2,RO,congestion,0.2,102.61423,94.88923,223.93858,7.725,121.76759,0.01,0.01,0.18503,0.0,0.0,0.0,23.0
dublin_real,2,RO,feas_drop,0.2,102.61423,94.88923,223.93858,7.725,121.76759,0.01,0.01,0.18503,0.0,0.0,0.0,23.0
dublin_real,2,DFR,demand_mean,0.1,91.80601,83.39851,196.82049,8.4075,115.53453,0.345,0.565,7.49484,0.0,0.0,0.0,16.0
dublin_real,2,DFR,demand_mean,0.2,96.58681,87.19931,205.79038,9.3875,125.42775,0.505,1.055,14.07971,0.0,0.0,0.0,16.0
dublin_real,2,DFR,demand_mean,0.3,104.50038,92.86288,219.15639,11.6375,138.54727,0.755,2.18,29.46594,0.0,0.0,0.0,16.0
dublin_real,2,DFR,demand_var,0.25,88.19188,80.30438,189.51834,7.8875,109.22599,0.22,0.305,4.26303,0.0,0.0,0.0,16.0
dublin_real,2,DFR,demand_var,0.5,88.80656,80.65906,190.35537,8.1475,111.19413,0.29,0.435,5.94614,0.0,0.0,0.0,16.0
dublin_real,2,DFR,congestion,0.1,87.79276,80.07526,188.97761,7.7175,108.27993,0.16,0.22,3.18095,0.0,0.0,0.0,16.0
dublin_real,2,DFR,congestion,0.2,87.79276,80.07526,188.97761,7.7175,108.27993,0.16,0.22,3.18095,0.0,0.0,0.0,16.0
dublin_real,2,DFR,feas_drop,0.2,87.79276,80.07526,188.97761,7.7175,108.27993,0.16,0.22,3.18095,0.0,0.0,0.0,16.0
peshawar_real,1,DET,demand_mean,0.1,270.52418,120.77918,285.03886,149.745,616.31578,0.455,0.96,10.40964,0.0,0.0,0.745,24.0
peshawar_real,1,DET,demand_mean,0.2,312.21453,125.81953,296.9341,186.395,667.30199,0.74,1.91,20.45325,0.0,0.0,0.86,24.0
peshawar_real,1,DET,demand_mean,0.3,375.64551,131.74051,310.90761,243.905,746.18877,0.88,3.415,36.07026,0.0,0.0,0.91,24.0
